held_out_country,train_country,profile_distance,similarity_weight,target,model,feature_regime,temperature
Mexico,Ethiopia,0.5318297038572102,2.92274257368427,extreme_abs_151_h3,xgboost,local,0.5
Mexico,Russia,0.583683768642724,2.6348184586310115,extreme_abs_151_h3,xgboost,local,0.5
Mexico,Turkey,0.8883618333425969,1.4325529812160478,extreme_abs_151_h3,xgboost,local,0.5
Mexico,Brazil,0.892680178121513,1.4202337411448978,extreme_abs_151_h3,xgboost,local,0.5
Mexico,China,0.9106319398282158,1.3701468735898703,extreme_abs_151_h3,xgboost,local,0.5
Mexico,Thailand,0.9654428768158206,1.2278885485771283,extreme_abs_151_h3,xgboost,local,0.5
Mexico,Philippines,1.0196270413751887,1.1017807538631745,extreme_abs_151_h3,xgboost,local,0.5
Mexico,Vietnam,1.0764706205647319,0.9833802374233496,extreme_abs_151_h3,xgboost,local,0.5
Mexico,United Kingdom,1.0780459494828123,0.9802868184836364,extreme_abs_151_h3,xgboost,local,0.5
Mexico,Germany,1.1055609609856902,0.9277990586947008,extreme_abs_151_h3,xgboost,local,0.5
Mexico,Nigeria,1.146324840932642,0.8551590011179097,extreme_abs_151_h3,xgboost,local,0.5
Mexico,Indonesia,1.1544942933696019,0.8413001669444558,extreme_abs_151_h3,xgboost,local,0.5
Mexico,United States,1.1626478821446038,0.8276921911439701,extreme_abs_151_h3,xgboost,local,0.5
Mexico,Japan,1.176568096359369,0.8049666975128054,extreme_abs_151_h3,xgboost,local,0.5
Mexico,South Korea,1.1853126854541198,0.791010885070471,extreme_abs_151_h3,xgboost,local,0.5
Mexico,France,1.2306742193184974,0.7224069776898643,extreme_abs_151_h3,xgboost,local,0.5
Mexico,Saudi Arabia,1.2360921902451683,0.7146212765688883,extreme_abs_151_h3,xgboost,local,0.5
Mexico,India,1.3510888884007193,0.5677943668227863,extreme_abs_151_h3,xgboost,local,0.5
Mexico,South Africa,1.3857670792085985,0.5297488049736266,extreme_abs_151_h3,xgboost,local,0.5
Mexico,Egypt,1.403119816913423,0.5116789951944074,extreme_abs_151_h3,xgboost,local,0.5
Mexico,Australia,1.6163470482306637,0.3340340731761473,extreme_abs_151_h3,xgboost,local,0.5
Mexico,Pakistan,1.8219938845489272,0.24897825923829053,extreme_abs_151_h3,xgboost,local,0.5
Mexico,Bangladesh,1.9184259012061395,0.24897825923829053,extreme_abs_151_h3,xgboost,local,0.5
