held_out_country,train_country,profile_distance,similarity_weight,target,model,feature_regime,temperature
France,United Kingdom,0.406012609056984,2.450723020933092,extreme_abs_151_h3,xgboost,local,0.5
France,Germany,0.40771238050240655,2.4424058282465566,extreme_abs_151_h3,xgboost,local,0.5
France,United States,0.41122705993169717,2.425297482000388,extreme_abs_151_h3,xgboost,local,0.5
France,South Africa,0.5047514843855468,2.011549540918622,extreme_abs_151_h3,xgboost,local,0.5
France,Thailand,0.5095174316829632,1.9924667547589563,extreme_abs_151_h3,xgboost,local,0.5
France,Australia,0.6290274453150737,1.5688665549103604,extreme_abs_151_h3,xgboost,local,0.5
France,South Korea,0.7238010685349808,1.2979760577893316,extreme_abs_151_h3,xgboost,local,0.5
France,Japan,0.7742888849691646,1.1733120244309652,extreme_abs_151_h3,xgboost,local,0.5
France,Turkey,0.7817358979221979,1.1559661801245258,extreme_abs_151_h3,xgboost,local,0.5
France,Philippines,0.8911352913162208,0.9287996058963017,extreme_abs_151_h3,xgboost,local,0.5
France,Saudi Arabia,0.9309079307775047,0.8577800607250633,extreme_abs_151_h3,xgboost,local,0.5
France,Indonesia,1.0528437127368224,0.672146392800561,extreme_abs_151_h3,xgboost,local,0.5
France,Ethiopia,1.1706671965855588,0.531035670745023,extreme_abs_151_h3,xgboost,local,0.5
France,China,1.177377777412821,0.5239561689997876,extreme_abs_151_h3,xgboost,local,0.5
France,Russia,1.1840910312219597,0.5169682839269838,extreme_abs_151_h3,xgboost,local,0.5
France,Mexico,1.2306742193184974,0.47097977383276574,extreme_abs_151_h3,xgboost,local,0.5
France,Brazil,1.3294831431410288,0.3865252912197939,extreme_abs_151_h3,xgboost,local,0.5
France,Vietnam,1.3581317110482074,0.3650010267545495,extreme_abs_151_h3,xgboost,local,0.5
France,Egypt,1.538169386459627,0.25463338780008504,extreme_abs_151_h3,xgboost,local,0.5
France,India,1.7019521700393256,0.2434027232965721,extreme_abs_151_h3,xgboost,local,0.5
France,Nigeria,1.914706015517184,0.2434027232965721,extreme_abs_151_h3,xgboost,local,0.5
France,Pakistan,2.574270498585913,0.2434027232965721,extreme_abs_151_h3,xgboost,local,0.5
France,Bangladesh,2.5881674816722,0.2434027232965721,extreme_abs_151_h3,xgboost,local,0.5
