held_out_country,train_country,profile_distance,similarity_weight,target,model,feature_regime,temperature
Vietnam,Philippines,0.5635514477773921,2.0221420037694333,extreme_abs_151_h3,xgboost,local,1.0
Vietnam,Brazil,0.8747626907354921,1.4813385497492357,extreme_abs_151_h3,xgboost,local,1.0
Vietnam,Turkey,0.8954573012850566,1.4509978526439602,extreme_abs_151_h3,xgboost,local,1.0
Vietnam,Russia,0.9307692930369751,1.4006543247183723,extreme_abs_151_h3,xgboost,local,1.0
Vietnam,Thailand,1.0318751792253202,1.265963656604029,extreme_abs_151_h3,xgboost,local,1.0
Vietnam,Ethiopia,1.0443682957257159,1.2502462095338673,extreme_abs_151_h3,xgboost,local,1.0
Vietnam,Indonesia,1.0448078849710938,1.2496967355263622,extreme_abs_151_h3,xgboost,local,1.0
Vietnam,Mexico,1.0764706205647319,1.2107477872419932,extreme_abs_151_h3,xgboost,local,1.0
Vietnam,United Kingdom,1.1431040761010547,1.1327006297200481,extreme_abs_151_h3,xgboost,local,1.0
Vietnam,Germany,1.1683811020719101,1.10442815386244,extreme_abs_151_h3,xgboost,local,1.0
Vietnam,China,1.3111608618478474,0.9574784482110689,extreme_abs_151_h3,xgboost,local,1.0
Vietnam,France,1.3581317110482074,0.9135447510744191,extreme_abs_151_h3,xgboost,local,1.0
Vietnam,United States,1.36010680156899,0.9117421981848012,extreme_abs_151_h3,xgboost,local,1.0
Vietnam,India,1.405277882628883,0.8714741400718948,extreme_abs_151_h3,xgboost,local,1.0
Vietnam,South Korea,1.4080602119375194,0.8690527820999294,extreme_abs_151_h3,xgboost,local,1.0
Vietnam,Japan,1.4445626407282712,0.8379022387930855,extreme_abs_151_h3,xgboost,local,1.0
Vietnam,South Africa,1.5310829146393523,0.7684543498703403,extreme_abs_151_h3,xgboost,local,1.0
Vietnam,Australia,1.6619473016915198,0.6741932376475219,extreme_abs_151_h3,xgboost,local,1.0
Vietnam,Egypt,1.6877117561894068,0.6570448743562053,extreme_abs_151_h3,xgboost,local,1.0
Vietnam,Saudi Arabia,1.718636052675742,0.6370371802306352,extreme_abs_151_h3,xgboost,local,1.0
Vietnam,Nigeria,1.7651828881643057,0.6080646363423434,extreme_abs_151_h3,xgboost,local,1.0
Vietnam,Pakistan,2.2767244427328475,0.3645776759615571,extreme_abs_151_h3,xgboost,local,1.0
Vietnam,Bangladesh,2.287923342611399,0.36051758378646287,extreme_abs_151_h3,xgboost,local,1.0
