held_out_country,train_country,profile_distance,similarity_weight,target,model,feature_regime,temperature
Thailand,United Kingdom,0.2971548981872281,2.690147477028865,extreme_abs_151_h3,xgboost,local,0.5
Thailand,Germany,0.36466995330485785,2.3503538846936722,extreme_abs_151_h3,xgboost,local,0.5
Thailand,Turkey,0.41211561254695994,2.1375805120291322,extreme_abs_151_h3,xgboost,local,0.5
Thailand,France,0.5095174316829632,1.7592207393932757,extreme_abs_151_h3,xgboost,local,0.5
Thailand,South Africa,0.6255165805372858,1.3949696399853528,extreme_abs_151_h3,xgboost,local,0.5
Thailand,Philippines,0.627477546496159,1.3895093784160093,extreme_abs_151_h3,xgboost,local,0.5
Thailand,United States,0.6462221949445969,1.3383820014249503,extreme_abs_151_h3,xgboost,local,0.5
Thailand,South Korea,0.678294699446288,1.255226976207859,extreme_abs_151_h3,xgboost,local,0.5
Thailand,Australia,0.7992529838949864,0.9855059103165681,extreme_abs_151_h3,xgboost,local,0.5
Thailand,Japan,0.8890336191513076,0.8235249554928081,extreme_abs_151_h3,xgboost,local,0.5
Thailand,Ethiopia,0.9047178108493615,0.7980932696998929,extreme_abs_151_h3,xgboost,local,0.5
Thailand,Indonesia,0.9169852808798866,0.7787503580540797,extreme_abs_151_h3,xgboost,local,0.5
Thailand,Saudi Arabia,0.9481364698249769,0.7317128473759563,extreme_abs_151_h3,xgboost,local,0.5
Thailand,Mexico,0.9654428768158206,0.7068195062278679,extreme_abs_151_h3,xgboost,local,0.5
Thailand,Russia,0.9786545122788826,0.6883876108023147,extreme_abs_151_h3,xgboost,local,0.5
Thailand,China,1.005441413011853,0.6524785503424608,extreme_abs_151_h3,xgboost,local,0.5
Thailand,Vietnam,1.0318751792253202,0.6188795917660519,extreme_abs_151_h3,xgboost,local,0.5
Thailand,Brazil,1.068645427013376,0.575000113170216,extreme_abs_151_h3,xgboost,local,0.5
Thailand,Egypt,1.3644490660439188,0.3182263619414784,extreme_abs_151_h3,xgboost,local,0.5
Thailand,India,1.4418128720344752,0.2726081313187046,extreme_abs_151_h3,xgboost,local,0.5
Thailand,Nigeria,1.6640021904519622,0.24487406143749588,extreme_abs_151_h3,xgboost,local,0.5
Thailand,Pakistan,2.3391670085379253,0.24487406143749588,extreme_abs_151_h3,xgboost,local,0.5
Thailand,Bangladesh,2.366016708545493,0.24487406143749588,extreme_abs_151_h3,xgboost,local,0.5
