held_out_country,train_country,profile_distance,similarity_weight,target,model,feature_regime,temperature
Russia,Mexico,0.583683768642724,1.2929367597736277,extreme_abs_151_h3,xgboost,local,2.0
Russia,Ethiopia,0.6591245971437487,1.2450750069589005,extreme_abs_151_h3,xgboost,local,2.0
Russia,Brazil,0.7121512600727223,1.212497695477725,extreme_abs_151_h3,xgboost,local,2.0
Russia,Indonesia,0.8100111707920533,1.1545982960268812,extreme_abs_151_h3,xgboost,local,2.0
Russia,China,0.8112934017999147,1.1538583023945284,extreme_abs_151_h3,xgboost,local,2.0
Russia,Philippines,0.8807278114530929,1.1144869533568629,extreme_abs_151_h3,xgboost,local,2.0
Russia,Turkey,0.9269549497843141,1.0890226017588789,extreme_abs_151_h3,xgboost,local,2.0
Russia,Vietnam,0.9307692930369751,1.086947628046809,extreme_abs_151_h3,xgboost,local,2.0
Russia,Thailand,0.9786545122788826,1.0612323392959297,extreme_abs_151_h3,xgboost,local,2.0
Russia,Japan,1.0773724331350165,1.010122748522922,extreme_abs_151_h3,xgboost,local,2.0
Russia,United States,1.080679243782298,1.0084539861434496,extreme_abs_151_h3,xgboost,local,2.0
Russia,United Kingdom,1.085680178560763,1.0059355298087107,extreme_abs_151_h3,xgboost,local,2.0
Russia,Germany,1.1068280561542816,0.9953548673054331,extreme_abs_151_h3,xgboost,local,2.0
Russia,South Korea,1.1377642384572602,0.9800770911217022,extreme_abs_151_h3,xgboost,local,2.0
Russia,Nigeria,1.1459533148175098,0.9760723324663081,extreme_abs_151_h3,xgboost,local,2.0
Russia,France,1.1840910312219597,0.9576360853025757,extreme_abs_151_h3,xgboost,local,2.0
Russia,India,1.2240836780917024,0.9386770714253031,extreme_abs_151_h3,xgboost,local,2.0
Russia,South Africa,1.385240005192198,0.8660073099807851,extreme_abs_151_h3,xgboost,local,2.0
Russia,Saudi Arabia,1.4321079326895876,0.8459492637359151,extreme_abs_151_h3,xgboost,local,2.0
Russia,Egypt,1.4855263043897888,0.8236537209472543,extreme_abs_151_h3,xgboost,local,2.0
Russia,Australia,1.622417661604592,0.7691642389482649,extreme_abs_151_h3,xgboost,local,2.0
Russia,Bangladesh,1.7747920545185378,0.7127404471878226,extreme_abs_151_h3,xgboost,local,2.0
Russia,Pakistan,1.8122959053043717,0.6994997240134092,extreme_abs_151_h3,xgboost,local,2.0
